crawl_date,detail_url,title,report_date,post_date,is_parsed
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-5-2017-la-2-140-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.5.2017 là 2.140 tỷ đồng,05.5.2017,5/5/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-4-2017-la-2-175-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.4.2017 là 2.175 tỷ đồng,20.4.2017,20/04/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-gia-xang-dau-15-gio-ngay-05-4-2017-la-2-026-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 05.4.2017 là 2.026 tỷ đồng,05.4.2017,5/4/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-15-gio-ngay-21-3-2017-la-1-960-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 21.3.2017 là 1.960 tỷ đồng,21.3.2017,21/03/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-15-gio-ngay-06-3-2017-la-1-827-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 15 giờ ngày 06.3.2017 là 1.827 tỷ đồng,06.3.2017,6/3/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-18-02-2017-la-1-817-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 18.02.2017 là 1.817 tỷ đồng,18.02.2017,18/02/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-dau-16-gio-ngay-03-02-2017-la-1-821-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá dầu 16 giờ ngày 03.02.2017 là 1.821 tỷ đồng,03.02.2017,3/2/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex_minh_bach_xang_dau-uoc_ton_quy_bog_tai_petrolimex_truoc_thoi_diem_tang_gia_dau_15_gio_ngay_19-01-2017_la_1-790_ty_dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá dầu 15 giờ ngày 19.01.2017 là 1.790 tỷ đồng,19.01.2017,19/01/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-16-gio-ngay-04-01-2017-la-1-805-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá dầu 16 giờ ngày 04.01.2017 là 1.805 tỷ đồng,04.01.2017,4/1/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-12-2016-la-1-840-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.12.2016 là 1.840 tỷ đồng,20.12.2016,20/12/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-19-gio-ngay-05-12-2016-la-1-850-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 19 giờ ngày 05.12.2016 là 1.850 tỷ đồng,05.12.2016,5/12/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-15-gio-ngay-19-11-2016-la-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 19.11.2016 là 1.752 tỷ đồng,19.11.2016,19/11/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-04-11-2016-la-1-757-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 04.11.2016 là 1.757 tỷ đồng,04.11.2016,4/11/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-16-gio-45-ngay-20-10-2016-la-1-815-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 16 giờ 45 ngày 20.10.2016 là 1.815 tỷ đồng,20.10.2016,20/10/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-16-gio-30-ngay-05-10-2016-la-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 16 giờ 30 ngày 05.10.2016 là 1.735 tỷ đồng,05.10.2016,5/10/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-9-2016-la-1-678-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.9.2016 là 1.678 tỷ đồng,20.9.2016,20/09/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-9-2016-la-1-630-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.9.2016 là 1.630 tỷ đồng,05.9.2016,5/9/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-30-ngay-19-8-2016-la-1-515-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ 30 ngày 19.8.2016 là 1.515 tỷ đồng,19.8.2016,19/08/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-15-gio-ngay-04-8-2016-la-1-418-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 04.8.2016 là 1.418 tỷ đồng,04.8.2016,4/8/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-15-gio-ngay-20-7-2016-la-1-350-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng 15 giờ ngày 20.7.2016 là 1.350 tỷ đồng,20.7.2016,20/07/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-15-gio-ngay-05-7-2016-la-1-405-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 15 giờ ngày 05.7.2016 là 1.405 tỷ đồng,05.7.2016,5/7/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-6-2016-la-1-487-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.6.2016 là 1.487 tỷ đồng,20.6.2016,20/06/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-04-6-2016-la-1-650-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 04.6.2016 là 1.650 tỷ đồng,04.6.2016,4/6/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-5-2016-la-1-800-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.5.2016 là 1.800 tỷ đồng,20.5.2016,20/05/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-5-2016-la-1-955-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.5.2016 là 1.955 tỷ đồng,05.5.2016,5/5/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-dau-16-gio-ngay-20-4-2016-la-2-072-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá dầu 16 giờ ngày 20.4.2016 là 2.072 tỷ đồng,20.4.2016,20/04/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-17-gio-00-ngay-05-4-2016-la-2-280-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng 17 giờ ngày 05.4.2016 là 2.280 tỷ đồng,05.4.2016,5/4/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-16-gio-30-ngay-21-3-2016-la-2-710-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá 16 giờ 30 ngày 21.3.2016 là 2.710 tỷ đồng,21.3.2016,21/03/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-04-3-2016-la-2-700-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex tại thời điểm 15 giờ 00 ngày 04.3.2016 là 2.700 tỷ đồng,04.3.2016,4/3/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-18-02-2016-la-2-670-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 18.02.2016 là 2.670 tỷ đồng,18.02.2016,18/02/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-03-02-2016-la-2-580-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 03.02.2016 là 2.580 tỷ đồng,03.02.2016,3/2/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-19-01-2016-la-2-520-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 19.01.2016 là 2.520 tỷ đồng,19.01.2016,19/01/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-04-01-2015-la-2-380-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 04.01.2016 là 2.380 tỷ đồng,04.01.2016,4/1/2016,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-18-12-2015-la-2-282-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 18.12.2015 là 2.282 tỷ đồng,18.12.2015,18/12/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-03-12-2015-la-2-180-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 03.12.2015 là 2.180 tỷ đồng,03.12.2015,3/12/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-18-11-2015-la-2-110-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 18.11.2015 là 2.110 tỷ đồng,18.11.2015,18/11/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-03-11-2015-la-2-000-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 03.11.2015 là 2.000 tỷ đồng,03.11.2015,3/11/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-19-10-2015-la-1-940-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 19.10.2015 là 1.940 tỷ đồng,19.10.2015,19/10/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-03-10-2015-la-1-830-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 03.10.2015 là 1.830 tỷ đồng,03.10.2015,3/10/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-15-gio-00-ngay-18-9-2015-la-1-725-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá 15 giờ 00 ngày 18.9.2015 là 1.725 tỷ đồng,18.9.2015,18/09/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-15-gio-00-ngay-03-9-2015-la-1-620-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá 15 giờ 00 ngày 03.9.2015 là 1.620 tỷ đồng,03.9.2015,3/9/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-15-gio-00-ngay-19-8-2015-la-1-530-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá 15 giờ 00 ngày 19.8.2015 là 1.530 tỷ đồng,19.8.2015,19/08/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-14-gio-30-ngay-04-8-2015-la-1-444-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 14 giờ 30 ngày 04.8.2015 là 1.444 tỷ đồng,04.8.2015,4/8/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-15-gio-00-ngay-20-7-2015-la-1-350-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 15 giờ 00 ngày 20.7.2015 là 1.350 tỷ đồng,20.7.2015,20/07/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-13-gio-00-ngay-04-7-2015.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá 13 giờ 00 ngày 04.7.2015 là 1.340 tỷ đồng,04.7.2015,4/7/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-ngay-19-6-2015-la-1-390-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu ngày 19.6.2015 là 1.390 tỷ Đồng,19.6.2015,19/06/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-dau-ngay-04-6-2015-la-1-450-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá dầu ngày 04.6.2015 là 1.450 tỷ Đồng,04.6.2015,4/6/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-dau-ngay-20-5-2015-la-1-4125-ty-dong.html,"Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá dầu ngày 21.5.2015 là 1.412,5 tỷ Đồng",21.5.2015,21/05/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-ngay-20-5-2015.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng ngày 20.5.2015 là 1.414 tỷ Đồng,20.5.2015,20/05/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-ngay-05-5-2015.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu ngày 05.5.2015 là 1.790 tỷ Đồng,05.5.2015,5/5/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-dau-hoa-va-mazut-ngay-26-3-2015-la-2-000-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá dầu hoả và mazút ngày 26.3.2015 là 2.000 tỷ Đồng,26.3.2015,26/03/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-11-3-2015-la-2-300-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá ngày 11.3.2015 là 2.300 tỷ Đồng,11.3.2015,11/3/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-05-02-2015-la-2-650-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 05.02.2015 là 2.650 tỷ Đồng,05.02.2015,5/2/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-21-01-2015-la-2-400-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 21.01.2015 là 2.400 tỷ Đồng,21.01.2015,21/01/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-06-01-2015-la-2-200-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 06.01.2015 là 2.200 tỷ Đồng,06.01.2015,6/1/2015,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-22-12-2014-la-1-955-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 22.12.2014 là 1.955 tỷ Đồng,22.12.2014,22/12/2014,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-06-12-2014-la-1-850-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 06.12.2014 là 1.850 tỷ Đồng,06.12.2014,6/12/2014,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-ngay-22-11-2014-la-1-650-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 22.11.2014 là 1.650 tỷ Đồng,22.11.2014,22/11/2014,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-tai-thoi-diem-giam-gia-ngay-07-11-2014.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá ngày 07.11.2014 là 1.500 tỷ Đồng,07.11.2014,7/11/2014,1
